-421,-470
186,869
-540,-442
-136,912
-548,464
764,-422
-214,-327
-429,86
-727,-418
504,241
-884,19
220,-311
764,-360
-216,-233
-198,-325
361,490
-214,-175
468,214
771,171
-173,991
-644,486
103,779
68,-537
168,298
7,-895
908,-445
-99,-297
54,843
901,725
-965,-642
-218,241
-584,-486
-444,509
150,447
-62,-199
567,303
587,649
-213,-540
-404,290
-930,-13
320,302
-460,390
-715,-841
-385,964
693,-247
565,-93
793,-201
644,-217
298,509
402,-133
901,-127
8,453
970,-497
-356,308
-467,72
396,85
781,122
-558,768
-539,210
-207,961
851,-764
-636,235
-823,116
738,-421
-165,-58
-392,562
-910,-732
625,-242
480,197
87,653
-332,-387
-182,-637
-875,57
-618,-756
654,516
828,731
-447,702
-914,615
997,-718
313,-643
-964,947
-474,22
-370,-788
162,-77
997,-563
-608,207
-275,-389
413,-777
-865,-778
269,772
-447,717
-725,81
444,-104
-423,758
-406,984
-2,794
941,-993
-58,-752
19,672
858,-786
554,939
-515,-699
-816,180
-989,-997
14,-65
58,-946
266,77
-517,155
-866,493
912,300
-337,267
-969,336
381,794
-168,-634
-676,243
-840,134
93,-617
223,-378
-408,867
-965,-229
259,-205
-841,-584
-260,627
-441,-644
207,297
-76,-216
-193,-191
359,-754
117,482
-981,737
-134,549
-47,-408
714,876
175,-556
-626,-831
-149,625
46,265
348,158
-281,-199
-159,-229
718,-52
-758,155
-394,684
227,160
-541,591
333,566
-585,-874
-727,-416
-574,-108
-90,-627
-844,-447
612,-508
103,-251
-830,420
-830,-412
-130,94
195,127
823,736
-818,-374
282,125
-604,-693
262,-981
-127,-177
-468,359
-596,743
-220,576
-426,969
602,432
-916,-822
853,543
-771,170
-143,-950
-855,-740
-20,-281
-739,807
159,155
220,322
121,-171
470,689
-764,98
736,-475
199,-481
-415,870
86,-575
-547,82
-290,931
639,61
660,-679
51,-271
-76,-843
-259,95
587,-722
-345,-848
-297,-590
-555,368
-793,-914
-324,575
428,-794
-709,-268
-348,685
-148,-824
-948,-590
-312,758
246,-36
877,566
790,441
752,-175
977,-914
-515,-20
-561,467
247,992
-695,389
398,-574
-140,914
-755,70
60,-557
-13,-561
-404,-908
652,-126
671,-659
-931,667
-828,289
224,68
-481,782
681,976
-943,108
213,-431
-353,-980
-755,264
-199,427
268,-49
582,-742
-2,-310
369,737
730,790
-458,541
57,495
161,-765
-50,396
-217,728
-978,129
737,457
-235,-116
327,-378
-514,-120
-245,776
-234,-981
-146,-188
341,676
121,-393
-512,791
-2,-700
258,283
-131,618
150,153
-192,496
-769,-416
774,-240
95,885
-362,636
560,126
206,-529
542,-993
-781,-794
159,-358
-770,839
795,-292
-832,434
575,744
471,57
539,-784
-300,-582
-403,464
-267,4
-641,-425
795,976
-164,872
-100,245
109,759
573,762
166,-579
113,-707
-739,-932
-848,751
403,267
-267,-551
-117,-728
-269,-368
-901,203
-893,-979
-638,412
-852,-797
859,-542
-368,-721
509,-258
708,320
20,9
130,-71
-816,-270
489,483
127,633
-953,-550
76,-423
928,-368
-957,378
480,-895
749,-809
-86,-797
106,654
527,-50
622,69
163,39
199,644
999,654
-18,27
123,-791
128,-788
-33,463
692,-772
176,315
-825,-968
-825,121
696,-555
388,353
235,-892
820,58
985,-987
566,695
381,387
695,-312
134,415
-121,276
280,-328
-768,122
57,-68
-192,-466
322,-482
426,-888
-904,-664
668,199
-160,308
-856,-433
-896,30
481,479
317,-795
-134,-568
-378,606
-565,-277
-42,-819
316,-720
812,-734
-296,-858
-492,-188
22,422
-745,-956
875,-368
-301,31
314,843
-729,267
-247,294
-787,-451
740,819
869,-779
-213,-291
534,118
-558,499
-25,457
-115,546
-414,356
-522,293
-928,662
874,559
-469,305
-396,-615
874,587
353,-441
-396,432
529,182
176,-73
-778,433
383,270
131,-976
-491,634
-389,750
-633,383
-318,-14
737,589
493,74
-758,-144
-463,-935
-786,86
-274,505
-271,13
-661,614
-334,77
-208,556
384,-457
229,289
-615,-389
974,909
241,745
-938,-610
915,421
248,-862
683,-931
-839,-134
823,-892
636,971
414,674
583,-175
-279,-140
280,130
-81,-834
-564,-118
-855,-856
994,-628
-692,-751
241,-867
-562,348
559,-247
-104,-557
-158,111
-730,767
-491,-293
440,600
-118,514
-78,-65
-329,21
-619,-607
-653,48
-32,705
215,-759
-995,482
-809,-808
496,-963
-529,626
-128,-459
-464,-793
-516,955
-717,173
430,-136
477,-785
486,-418
-870,-173
-829,-286
-18,667
-766,-258
-196,408
-768,144
899,7
321,39
881,-647
-202,-548
-419,880
564,872
751,834
-783,1000
-863,-325
209,-662
462,310
-799,-447
816,741
-411,457
-858,110
