4272,-4899
-9032,-2575
5871,596
-4452,-5059
-6351,3040
9973,9619
-9740,-752
264,4808
7034,-7977
-2158,1729
-5048,9807
-7989,-5489
-5196,-792
-1374,-6175
6433,8057
7541,4923
-6100,-4548
9295,-1615
-7695,6871
4095,-5349
1151,-5820
-3132,9284
-3545,-4606
1016,-5104
9199,-2987
-9551,7851
1226,3038
-5369,3042
1422,9030
4516,-1521
4706,7037
8662,-7106
4355,7788
8267,4203
4165,221
7435,4438
1134,-4743
769,-2385
1640,645
4162,1021
-5520,6796
-3318,7533
-7306,9698
1542,6837
-7264,-3683
-7688,6781
4359,-9643
6972,2617
-2530,1782
6778,-8496
-6725,2214
9602,2407
-3839,161
-1958,7387
62,-5097
-8468,-678
8493,6011
-1421,3169
904,6602
-9601,-6817
-247,-7208
444,-3136
2396,-782
-4386,-2096
-128,1088
4504,5049
-9349,6911
5532,-8466
-8399,2844
-6392,-9368
-9314,-407
-2194,-3147
-3641,-4211
-5550,9486
-2900,8052
-9795,5384
-8747,7165
-2109,1328
2069,2323
-5857,2745
-4206,-9095
-7481,-4746
-8337,-34
8198,-1793
-8177,7422
-8800,5304
6506,5882
3881,6364
5159,107
-4614,-3554
7796,-9699
936,-6211
2489,7728
6948,6393
-5307,-3393
-5600,8596
2018,-3178
2305,-6390
4103,-4395
736,-4249
1383,3267
8613,6934
8860,7904
-4739,6085
-8641,-2872
6760,-2832
-4669,1036
-1830,-8164
8871,9957
-9029,-3933
6460,-7041
-8607,6660
7814,8664
-248,-6914
1255,-1411
-6424,-7031
-8781,5108
-2046,5294
6751,981
5429,4516
-6732,-4449
-5269,826
3449,-6163
2719,-2922
4662,9110
7141,1300
-9739,6942
-824,5176
-119,9342
4165,-6457
-41,-8809
6571,7679
9844,-1873
-9093,6052
1159,4848
4230,-9793
8468,-4037
-2251,-9433
7854,7665
-4744,-2774
6669,-2182
4205,-5853
2498,-5485
-8273,-8296
-7705,8701
-7736,-7860
3677,5171
-3880,5241
-471,8060
8980,-2560
-5638,-8129
-8756,6547
-3744,-2821
3059,6420
-8219,-8680
-4055,1181
2931,8694
5239,6929
