-117,314
-684,-790
215,-770
684,-968
894,330
-847,-384
-25,-136
379,965
820,-540
-403,-122
511,380
922,209
-197,-929
551,-994
290,82
-483,241
704,593
844,230
-921,89
801,-572
821,978
334,-194
643,-680
655,-313
826,-731
511,638
-757,299
-302,-258
234,855
26,-558
-468,-346
-896,19
-788,564
110,735
-138,704
-29,668
-940,215
-690,-609
-361,13
-83,723
183,765
-493,42
-255,290
-876,910
865,-318
-361,43
-379,516
493,-884
680,687
100,-691
-921,700
-875,15
844,-529
-768,745
-590,-888
833,864
347,-440
-115,-466
857,419
-159,-17
-837,925
459,59
28,-443
420,923
382,483
-598,-313
-683,777
-393,-182
-442,135
595,-796
902,-306
734,-49
129,447
-438,130
391,771
-59,23
185,628
973,-305
-310,-928
394,-856
446,-68
359,724
-844,-285
-628,47
-263,116
-494,178
-385,869
-54,533
812,-922
-538,639
-698,700
-579,-334
-188,330
-398,-541
-692,-858
-733,-290
-790,-587
-300,861
-404,-122
-302,-676
544,910
455,733
154,405
621,21
-243,166
411,383
364,576
-859,405
487,376
-279,2
149,508
323,-820
-910,141
-306,-897
976,-788
388,459
-240,-839
-421,-308
-730,-140
64,-650
521,166
528,417
-662,47
274,371
-550,-272
-827,468
-660,-50
848,-347
934,-893
-215,490
400,-251
-527,478
270,733
435,234
-583,206
567,136
-542,466
-881,-750
656,781
263,623
-523,286
292,-659
-328,163
217,176
885,522
740,58
-335,608
-576,-836
-951,-738
259,984
797,-44
-265,335
845,-922
-931,-929
-419,-278
-722,-76
115,-304
412,-212
-105,134
475,653
-253,-252
-717,-680
-321,-503
-150,85
649,-766
742,-392
-93,-210
-682,397
477,830
-266,461
897,846
-831,29
-584,670
894,-497
-482,19
-588,248
843,-255
-750,-767
-615,718
705,125
-818,-460
-709,919
593,-315
544,-69
-209,48
333,-384
67,-597
925,-538
176,796
638,-941
108,521
148,301
374,7
-780,-331
-808,-336
-4,-476
813,-457
804,-542
-405,538
-58,861
473,-247
-156,75
920,681
618,-190
671,855
100,746
-910,765
-794,-268
285,2
665,-618
889,-175
-17,406
737,-353
-73,604
596,297
-320,-924
-435,-655
-608,932
-186,-753
-126,495
-107,-366
-186,-77
43,677
-897,949
-377,-889
587,487
74,288
-109,-186
676,352
-166,155
771,585
388,606
-916,798
-855,-442
320,707
817,62
-714,-756
-593,860
-498,-141
-581,256
402,-930
667,-580
-920,-263
-893,-758
857,-172
-516,439
-161,-173
494,258
130,-660
-295,828
386,-47
-476,-36
983,928
-886,-917
255,968
385,762
-42,905
902,420
394,962
892,673
502,-25
-605,898
-394,880
50,794
-506,657
1,833
19,-83
-11,842
540,-619
-198,228
-860,-411
959,-210
-184,374
-250,-509
583,-149
580,-899
813,986
-92,-812
20,-844
-936,576
774,568
-319,-892
-546,825
568,-690
178,-437
-520,-627
-650,620
-596,786
-950,-91
774,876
718,902
290,-420
459,413
-42,778
-285,-749
331,-268
-16,-779
5,-651
-170,-58
940,-762
512,12
323,897
-777,-862
378,-279
144,-951
-221,28
-702,-785
125,744
-437,736
338,-964
-939,75
760,810
-333,-214
-761,634
361,-166
-442,-465
793,660
184,813
-450,-213
502,9
-650,-614
463,-919
-326,-995
-120,844
188,-582
-532,-161
-283,469
-795,-64
-496,-364
545,-857
13,-891
-389,431
-359,-854
619,-375
-633,645
446,-94
-442,2
553,819
-29,593
-754,286
-679,-520
-335,656
673,-655
800,477
-572,44
375,383
-322,-320
-530,261
285,-365
-604,-330
257,-392
-491,426
-354,-595
447,-853
-486,-85
517,657
363,554
-95,146
802,303
-221,-809
-766,368
-638,-98
845,509
-349,750
293,124
-482,961
-853,-734
701,-259
351,-24
364,64
-249,522
-208,264
-888,459
-903,263
-88,764
817,897
688,741
-282,515
776,-142
264,794
-185,263
741,-467
-390,275
315,98
625,900
-22,-869
-325,82
682,164
254,-744
-153,840
289,-408
854,-382
143,-739
-881,22
178,51
972,744
316,-330
-415,292
-340,-760
19,-781
497,-390
567,-556
-248,-620
516,698
343,-180
725,690
751,-776
-577,254
-354,-314
-898,-569
-620,715
-557,-811
-187,741
-137,360
54,-911
-576,216
437,-270
-350,102
341,-174
-957,523
-711,898
-969,-799
-808,300
-512,731
554,-389
-44,-324
-997,536
313,240
611,-34
-314,917
-913,-50
-826,-6
-786,-494
136,-822
620,-552
-358,149
353,679
73,437
-364,781
767,660
-361,-832
118,841
-863,-487
627,-690
-461,-253
991,-450
-104,528
522,164
260,752
-40,-805
8,-598
-980,-34
618,853
920,-280
-220,-417
-437,501
-294,214
58,-126
-987,-291
-193,-596
688,707
-450,-900
255,-17
-596,446
529,286
229,-912
92,970
-576,785
-11,-820
678,743
-951,706
-901,-786
700,14
682,819
-823,500
102,-106
645,507
-505,-996
874,306
-967,580
-141,-129
-133,684
-955,-941
-657,863
672,554
-743,-851
-859,-149
343,424
-682,-562
215,-476
164,329
-461,-191
232,-838
333,-857
200,-805
968,737
835,657
751,-337
558,213
712,-557
-840,563
638,644
-925,-441
-663,-930
-877,-351
-402,874
-327,959
-611,-388
739,855
457,187
-286,-563
693,421
-853,113
-640,-964
-745,-898
619,785
728,-440
639,-427
744,829
-966,575
-850,-714
384,498
238,225
110,-511
664,247
-824,440
-269,778
-293,-117
457,-525
914,-885
627,-463
-490,695
406,-779
-818,35
959,-754
-379,494
-977,162
-879,-996
-594,-718
-190,131
946,-704
-776,-813
-303,301
98,23
-247,-321
18,-20
-557,-40
-108,-436
474,-384
-934,-535
0,-384
-646,677
565,-550
255,691
407,365
-802,12
704,573
-222,541
991,-691
-381,807
-783,-195
-198,452
687,-547
-459,-99
450,768
-770,738
668,-918
-116,-72
-97,370
-486,770
-672,-972
-958,-821
-529,-932
-22,-216
218,698
-722,166
582,14
-430,-437
972,241
-794,362
-433,718
519,756
-172,760
89,-840
90,-618
-191,-915
793,913
123,-468
-67,519
944,218
-985,830
-592,-592
-7,987
935,530
467,687
812,284
-229,93
-43,-445
462,-145
407,-944
208,-125
-383,342
125,985
-312,-393
-837,208
293,507
349,-83
255,-869
-627,-135
465,-781
-675,800
168,723
-802,-831
-492,-109
215,303
-340,226
984,354
-117,815
32,-705
408,-140
358,291
-843,525
-694,895
-949,-378
280,692
825,-877
601,237
170,-19
164,-567
-648,-660
447,-116
389,-137
898,-868
-594,-423
-227,-770
-169,449
-925,-394
-297,-301
405,799
-396,-229
270,-653
423,827
-323,800
510,-356
-348,-350
-356,895
-222,-142
681,908
796,-482
735,221
838,262
340,-480
-30,-14
-858,-141
-619,643
365,481
-243,992
-455,-18
190,-557
-128,-888
298,428
787,57
141,-913
503,-301
-999,-492
557,-926
-889,-800
-396,-13
29,-923
260,580
-500,-206
-982,568
-623,3
-993,-226
449,-227
650,636
-125,-722
197,435
-672,666
526,136
928,-28
598,-76
-440,-52
-463,818
311,-349
422,-973
345,855
-440,-821
-154,417
-709,-103
365,49
142,844
-717,186
-429,-159
40,-958
-539,338
-815,-654
-994,-763
-604,-254
-250,813
176,-581
-902,308
-882,-969
-127,695
325,867
187,20
871,-314
260,783
-969,-331
659,883
-566,-345
-113,-201
199,821
252,-120
-246,-65
-493,896
31,-651
-119,307
446,18
-188,137
-723,21
940,-239
-154,258
-266,446
231,-654
-478,64
-826,-951
580,-954
-688,29
-484,-661
-134,-801
182,891
560,476
999,-959
669,373
-218,-921
-167,526
889,-843
546,999
821,-192
72,-1000
-691,-625
-20,-490
-658,-196
406,-763
-417,444
-266,-680
211,805
459,-780
334,503
645,391
-182,57
-352,-558
614,-366
513,803
500,359
-182,141
-481,396
674,190
337,-358
4,37
235,584
-694,-569
549,618
679,-801
946,-997
-951,-516
-834,-530
-731,-815
-427,-523
-987,730
190,-865
-712,72
-227,881
-268,730
-87,-856
-113,529
143,-567
145,769
624,558
-845,-456
-920,20
172,59
362,995
991,967
248,-198
957,-997
-56,-746
-152,456
76,-134
-668,-606
939,-443
205,-985
-740,-833
-393,-78
795,-109
51,-287
696,-458
216,-109
-187,-509
217,730
787,-973
-686,518
-838,950
-114,375
-412,-743
-98,-309
-371,956
-915,194
-285,-812
-484,586
-699,198
-516,804
473,-83
94,-997
876,-587
-673,-409
146,-158
51,834
-208,-902
814,-103
-107,-71
-833,-497
880,899
747,-163
-798,-658
-667,-185
-275,-836
-227,-627
-662,196
734,-955
-560,-287
33,782
-269,679
-455,685
34,-738
-462,143
763,318
-296,712
92,-416
108,-10
877,-360
-168,773
940,860
167,-255
477,977
871,-837
3,-748
240,-917
-456,-318
511,979
549,214
-540,-151
427,-478
985,-674
-494,-486
-96,659
-256,480
-723,-15
-432,518
85,833
-146,-247
-650,386
257,709
-588,772
822,-817
428,297
-839,974
-48,429
341,893
-75,111
-968,-354
293,-5
-442,-634
90,-908
938,-172
852,-557
-768,759
-76,494
161,986
431,49
-823,667
456,901
66,342
348,-460
451,132
-63,-290
-421,55
967,992
208,131
29,-901
534,712
-68,102
-315,-686
551,-599
-472,120
-47,-8
250,243
870,-771
-472,933
430,-848
965,-111
478,276
882,-910
-234,667
-388,657
-139,-869
-42,-393
-329,-640
-381,672
-805,-969
102,688
-721,-13
-162,619
973,904
98,-295
-587,105
618,857
-907,-404
-164,-965
-208,-242
113,-909
-465,-321
-620,256
527,614
-710,-641
126,-307
137,-283
-288,-331
551,-433
-474,227
-695,-1000
-567,-825
-562,-640
-27,-280
-675,263
-989,910
-633,577
858,361
495,980
809,-586
-181,-970
713,958
-523,-908
416,-639
941,900
-325,189
872,71
-467,644
20,-536
996,87
-448,-104
375,-642
-259,462
664,163
-24,470
912,-715
711,805
730,-963
-858,465
777,-984
-843,-65
365,966
413,-885
145,357
-716,-441
-724,-851
-131,965
425,131
199,28
494,202
-568,66
57,36
-126,119
148,660
-600,659
-730,-346
