28,-44
-38,59
79,-33
-27,-16
-17,11
89,18
-7,-85
-78,-94
-27,-34
-13,-9
55,-87
90,71
-74,-61
77,-36
94,-95
62,-27
-29,-32
23,68
-37,-78
-94,77
77,-49
-10,-54
-44,-53
-44,-44
-100,-1
26,-88
15,92
41,-71
-17,90
-31,-76
8,77
91,81
73,85
-45,14
-31,40
-93,82
38,81
-1,-97
100,-77
-85,39
43,80
34,-46
-95,-11
-25,47
-65,35
-11,60
-18,20
-3,-9
40,-37
-21,-45
-75,31
-77,-17
-13,73
88,38
-38,-38
-90,60
93,-89
-83,63
94,90
-4,34
-5,-36
-94,-63
46,100
-27,37
-23,28
56,52
-90,79
52,-76
-12,78
-19,74
71,74
-62,-4
69,48
41,-37
19,-55
13,-94
-80,-42
-58,14
-81,100
-73,100
6,100
81,-23
56,-96
12,-38
27,8
-83,-2
-86,81
-88,-83
67,43
-57,99
-77,-31
-63,-41
-61,-2
49,37
-90,73
49,-53
-55,67
-73,-9
9,69
71,62
-36,-81
0,22
52,94
37,82
97,-81
33,-34
-15,95
34,-96
82,-1
-10,92
-44,43
71,-43
-30,64
-26,-96
-69,21
-75,-100
-58,59
-20,16
-31,-86
18,88
40,60
25,-63
32,25
47,16
71,-74
-84,-31
63,35
87,37
15,-27
66,-38
-32,-99
81,58
-73,-49
-9,50
52,-83
84,9
-25,92
24,25
37,-11
-81,-63
-87,9
-31,-48
-89,70
94,-21
-83,-93
-78,1
65,-83
-75,-26
-12,-9
95,-23
16,-6
51,90
-40,26
-42,53
-87,-10
-60,99
-6,49
59,62
24,81
-91,-8
-82,77
-100,-36
62,-92
-58,63
-10,-96
-45,-54
94,91
-86,47
-74,-49
-91,59
-24,-58
49,-46
100,-64
90,-36
-66,-70
65,78
27,54
82,-8
-29,31
-28,-87
-36,-80
-17,-34
-7,17
76,-24
22,67
15,-76
50,-60
17,-49
-85,-52
25,68
77,-60
-56,62
79,-62
99,-25
28,-51
-72,-19
-59,1
-77,-73
-95,-93
6,98
-1,-22
23,54
50,-19
87,-62
-18,-99
4,61
-89,84
-10,59
51,-25
17,-34
-20,83
-48,-79
21,-80
-100,70
-40,-74
-24,-45
53,34
99,-93
-7,-67
55,25
94,-42
-94,-87
-85,7
-55,6
26,16
61,29
34,-94
30,-19
-98,-10
-94,100
-66,28
28,70
-94,-85
72,-18
75,-39
7,-100
-53,75
-26,-89
5,-75
-46,30
8,35
-4,-52
51,90
45,29
58,37
-53,-43
8,-31
-5,33
-44,83
-52,39
-16,-8
-93,-10
46,-94
73,-45
25,-51
-92,78
-21,93
-43,-17
-10,-100
97,49
-41,32
28,39
-26,-39
-23,63
54,55
61,-13
73,43
28,67
51,-43
10,-100
81,71
48,-15
20,-43
-76,75
2,46
54,72
-45,-34
0,59
92,-17
65,-4
-52,-43
74,12
-21,-14
37,-82
-21,-11
-98,-47
-86,-5
5,6
71,-41
58,-100
-21,-29
-31,-34
-5,-20
51,-26
-3,-59
-93,-55
-27,-90
34,-40
95,-24
-63,53
56,64
-7,-89
-57,30
-97,-18
-58,-84
72,-20
-56,6
-62,74
6,-62
45,-53
60,75
-59,-9
-16,70
81,-37
85,-85
45,66
17,57
-84,59
-59,12
-91,-26
-16,94
66,32
96,-42
10,96
-81,62
-86,-32
-11,15
60,-63
-51,-89
-4,-75
58,-19
30,50
58,1
15,-93
-34,96
24,-74
-6,18
6,-25
-93,-37
-54,30
-55,-2
-96,-79
90,99
-66,-94
-11,-21
10,50
-14,-9
0,55
35,95
-95,-8
-51,-13
-65,3
-18,-56
49,-9
68,-21
34,-42
100,-43
62,-99
-26,-80
-6,-8
60,72
52,20
-25,30
36,3
-82,-49
-100,-89
-79,23
-87,-49
-13,-27
-76,26
78,-67
-58,85
-19,83
-26,-15
-87,-55
39,-45
96,79
60,33
-18,-85
-24,51
92,-97
67,24
99,-90
-39,-67
-63,10
-34,-55
95,-83
39,18
-6,85
-30,47
52,-34
-79,-24
-4,78
-71,75
-14,-75
53,-3
-100,-45
-53,-13
12,-93
10,-2
-37,-13
-14,-59
26,36
-57,-86
29,-91
-50,28
54,14
64,53
67,70
-77,58
11,-36
-23,-52
57,-18
-73,-43
93,57
-34,5
-35,-77
6,-11
76,99
-59,60
-18,78
88,57
24,-86
35,51
-98,-30
-81,-5
-11,-14
76,31
91,-12
51,23
-98,70
15,0
21,39
39,-51
-63,-28
45,-92
-61,53
-38,11
53,-100
-31,3
-68,50
-81,36
88,68
72,-50
48,4
85,-92
16,63
-40,39
54,-74
-87,-72
41,-29
-99,-28
-4,71
-42,-58
31,65
41,56
2,22
1,-56
72,-76
-73,5
41,46
39,-91
-48,-65
29,62
-54,-41
-45,80
45,-91
-44,-48
-67,23
-97,-59
-98,76
-10,74
19,-12
-79,27
-71,91
-77,-52
54,-93
-69,91
-41,11
-87,18
99,-40
-81,63
-16,-7
59,-71
-52,-23
-42,56
-24,-70
90,86
34,21
-27,-79
-60,-71
-4,100
-11,24
3,-75
44,-84
76,41
47,-85
-38,-55
62,-36
-71,4
